,ec,in_degree,out_degree,eigenvector_centrality,closeness centrality,Betweenness centrality,pagerank,hits,class
663,eco:b4214,0.00331858407079646,0.00331858407079646,2.903792267441172e-15,0.003982300884955752,0.0003399435509952076,0.0010972057575524487,1.4183270654600252e-10,2
664,eco:b0893,0.0011061946902654867,0.0022123893805309734,6.41680450733513e-05,0.08652470907566955,0.0006529366222718764,0.00034202114439285767,0.0001189521827755407,1
665,eco:b0194,0.0022123893805309734,0.0,0.00037532486824187625,0.09708773564091878,0.0,0.0005611679254376146,0.0,1
666,eco:b1637,0.0,0.004424778761061947,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.000260844067670465,1
667,eco:b4129,0.0022123893805309734,0.0,6.100672306082838e-25,0.0022123893805309734,0.0,0.0005990216010170706,0.0,2
668,eco:b0680,0.0022123893805309734,0.004424778761061947,0.0004183184939656241,0.09789960852424667,1.1289689592838386e-05,0.0006093896093656298,0.0001069785042038977,1
669,eco:b2697,0.0011061946902654867,0.0022123893805309734,0.0006588980688278224,0.09672445163522063,0.0,0.0004929658278778049,0.001653766034369382,1
670,eco:b1866,0.0,0.00663716814159292,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.00012289217818009705,1
671,eco:b0930,0.0,0.00331858407079646,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,1.7501878663046264e-05,1
672,eco:b0026,0.0011061946902654867,0.0,0.0010311315039672987,0.10400199574591003,0.0,0.0003525151571433985,0.0,1
673,eco:b4258,0.0022123893805309734,0.0,0.0010909506187938701,0.10403629719569431,0.0,0.00043295383299949016,0.0,1
674,eco:b0642,0.0011061946902654867,0.0,0.0010311315039672987,0.10400199574591003,0.0,0.0003525151571433985,0.0,1
675,eco:b0526,0.0011061946902654867,0.008849557522123894,0.0012983537752878323,0.10670891115885632,0.0,0.00039031306290763384,0.0027381374980216646,1
676,eco:b1876,0.0,0.00331858407079646,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,1.9149894762327097e-09,1
677,eco:b3384,0.0011061946902654867,0.0,7.713571774152012e-19,0.0027654867256637168,0.0,0.0007507191142243526,0.0,1
678,eco:b2514,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,1
679,eco:b1714,0.0011061946902654867,0.00331858407079646,5.538488750618097e-21,0.0022123893805309734,0.0004080361664837743,0.00034745680346171876,0.00026979435728136314,1
680,eco:b1719,0.0011061946902654867,0.0011061946902654867,0.00045808136390878374,0.09738748166018683,0.0,0.00039373984633509255,7.405773016826266e-05,1
681,eco:b3560,0.00663716814159292,0.00331858407079646,0.004424921528514758,0.10892816061103355,0.0,0.0011529270637634771,0.00037029019802948176,1
682,eco:b0595,0.00331858407079646,0.00331858407079646,7.021195897942569e-06,0.08693316596159087,0.0007080626035143425,0.004384757765722574,6.534235788712994e-08,2
683,eco:b0596,0.0011061946902654867,0.0011061946902654867,3.857066276474492e-07,0.07621801361801793,0.0,0.0014925417803332208,1.6452858324009356e-10,2
684,eco:b3396,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
685,eco:b1329,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
686,eco:b0084,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,1
687,eco:b0929,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
688,eco:b0433,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
689,eco:b0635,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,1
690,eco:b4150,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
691,eco:b2215,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
692,eco:b4113,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
693,eco:b1130,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
694,eco:b4112,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
695,eco:b3035,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
696,eco:b4698,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
697,eco:b3546,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
698,eco:b1129,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
699,eco:b3912,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
700,eco:b4169,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
701,eco:b3860,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
702,eco:b2259,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
703,eco:b4544,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
704,eco:b3911,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
705,eco:b0463,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
706,eco:b0462,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
707,eco:b1531,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
708,eco:b1291,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
709,eco:b1293,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
710,eco:b0192,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
711,eco:b3363,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
712,eco:b2258,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
713,eco:b0161,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
714,eco:b2257,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
715,eco:b4114,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
716,eco:b1290,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
717,eco:b1292,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
718,eco:b1294,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
719,eco:b0622,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
720,eco:b4035,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
721,eco:b0262,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
722,eco:b2220,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
723,eco:b0571,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
724,eco:b0572,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
725,eco:b0574,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
726,eco:b0575,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
727,eco:b0573,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
728,eco:b2193,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
729,eco:b1476,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
730,eco:b1071,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
731,eco:b1922,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
732,eco:b2223,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
733,eco:b1475,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
734,eco:b2221,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
735,eco:b3669,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
736,eco:b3666,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
737,eco:b3667,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
738,eco:b4004,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
739,eco:b4002,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
740,eco:b4124,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
741,eco:b4123,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
742,eco:b1474,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
743,eco:b3668,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
744,eco:b0619,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
745,eco:b2079,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
746,eco:b2075,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
747,eco:b1222,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
748,eco:b1221,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
749,eco:b4153,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
750,eco:b3025,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
751,eco:b1892,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
752,eco:b0620,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
753,eco:b0564,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
754,eco:b0993,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
755,eco:b0613,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
756,eco:b2219,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
757,eco:b2216,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
758,eco:b0695,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
759,eco:b0614,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
760,eco:b3026,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
761,eco:b0694,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
762,eco:b0697,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
763,eco:b0400,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
764,eco:b0399,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
765,eco:b0696,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
766,eco:b4399,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
767,eco:b4398,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
768,eco:b1923,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
769,eco:b0995,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
770,eco:b0996,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
771,eco:b0570,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
772,eco:b2470,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
773,eco:b4513,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
774,eco:b3405,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
775,eco:b0616,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
776,eco:b1890,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
777,eco:b0617,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
778,eco:b1884,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
779,eco:b4355,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
780,eco:b1609,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
781,eco:b1608,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
782,eco:b1883,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
783,eco:b4151,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
784,eco:b3210,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
785,eco:b4401,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
786,eco:b0167,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
787,eco:b2553,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
788,eco:b4125,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
789,eco:b3869,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
790,eco:b3868,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
791,eco:b1465,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
792,eco:b2469,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
793,eco:b4441,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
794,eco:b2076,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
795,eco:b2786,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
796,eco:b1914,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
797,eco:b2078,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
798,eco:b0618,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
799,eco:b2556,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
800,eco:b3404,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
801,eco:b0998,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
802,eco:b4003,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
803,eco:b2370,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
804,eco:b2369,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
805,eco:b1466,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
806,eco:b2074,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
807,eco:b2696,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,1
808,eco:b1916,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
809,eco:b1891,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
810,eco:b0698,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
811,eco:b1882,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
812,eco:b4152,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
813,eco:b0997,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
814,eco:b0615,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
815,eco:b2367,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
816,eco:b2368,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
817,eco:b0612,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
818,eco:b1467,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
819,eco:b1512,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
820,eco:b2554,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
821,eco:b1513,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
822,eco:b1516,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
823,eco:b1514,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
824,eco:b1518,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
825,eco:b1515,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
826,eco:b1517,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
827,eco:b1492,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
828,eco:b3357,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
829,eco:b4046,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
830,eco:b1511,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
831,eco:b1341,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
832,eco:b2127,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
833,eco:b1285,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
834,eco:b2067,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
835,eco:b1194,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
836,eco:b4445,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
837,eco:b4426,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
838,eco:b2062,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
839,eco:b1040,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
840,eco:b2741,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
841,eco:b4597,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
842,eco:b2479,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
843,eco:b4443,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
844,eco:b4408,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
845,eco:b2808,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
846,eco:b1815,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
847,eco:b4457,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
848,eco:b4431,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
849,eco:b0145,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
850,eco:b2000,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
851,eco:b0385,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
852,eco:b1921,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
853,eco:b3525,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
854,eco:b4458,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
855,eco:b1043,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
856,eco:b3961,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
857,eco:b4450,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
858,eco:b1022,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
859,eco:b2217,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
860,eco:b3428,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
861,eco:b1024,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
862,eco:b1041,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
863,eco:b1021,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
864,eco:b2218,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
865,eco:b1042,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
866,eco:b1023,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
867,eco:b1954,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
868,eco:b3072,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
869,eco:b3544,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
870,eco:b1885,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
871,eco:b2150,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
872,eco:b1421,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
873,eco:b3751,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
874,eco:b4034,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
875,eco:b1886,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
876,eco:b1881,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
877,eco:b1888,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
878,eco:b1946,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
879,eco:b2415,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
880,eco:b0731,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
881,eco:b3133,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
882,eco:b3206,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
883,eco:b3204,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
884,eco:b3722,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
885,eco:b3947,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
886,eco:b2829,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
887,eco:b4407,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
888,eco:b0826,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
889,eco:b1757,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
890,eco:b3345,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
891,eco:b3344,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
892,eco:b3343,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
893,eco:b0969,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
894,eco:b0784,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
895,eco:b1133,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,1
896,eco:b3470,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
