,ec,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,local_reach_centrality,subgraph_centrality,degree_centrality,clustering_coefficient,pagerank,hits,ind_set_maximal,damage,class
60,sce:YKL055C,0.0017625593006990212,0.11294400869160816,0.0024481925622610035,0.0024481925622610035,0.1360098485454616,0.1360098485454616,3.1072920055916546e-06,0.003798670465337132,0.5,0.0010011871974829232,0.00022566113245052352,0.9821109123434705,1.0,2
61,sce:YPL231W,0.0024442474984865802,0.11320605975585782,6.0541643749747216e-05,6.144876497643713e-05,0.14028335281896592,0.14028335281896592,5.976110458165258e-06,0.01234567901234568,0.34615384615384615,0.0023524092593414578,0.00031294152487773374,0.9534883720930233,1.0,1
62,sce:YKL182W,0.04499397227241684,0.13654424931373524,0.028925118100560632,0.029014056694310914,0.18277226624804718,0.18277226624804718,0.0020246489005696527,0.030389363722697058,0.22580645161290322,0.00454028793721544,0.005760399982828264,0.9481216457960644,1.0,2
63,sce:YNR016C,0.043094343452680275,0.13474265289750614,0.004494727380518177,0.00448905172093367,0.17238923364279246,0.17238923364279246,0.0018573136235807096,0.015194681861348529,0.6916666666666667,0.0017707325956966202,0.005517224501773236,0.9821109123434705,1.0,2
64,sce:YOR317W,0.0011680454245224106,0.11417740660243694,1.4443613936643086e-06,1.4443613936643086e-06,0.13641182996596146,0.13641182996596146,1.3638317058165289e-06,0.003798670465337132,0.8333333333333334,0.0008148322996186913,0.00014950470341545187,0.9677996422182469,1.0,2
65,sce:YJR019C,5.117662498129238e-09,0.06666559978639328,0.0,0.0,0.07164860398489703,0.07164860398489703,7.612648551145049e-13,0.000949667616334283,0.0,0.0007438477516864301,6.552082566838821e-10,0.9749552772808586,1.0,2
66,sce:YBR159W,0.00011653304027206071,0.09638417598616604,0.0036668724881652637,0.003666872488165264,0.11043867496858979,0.11043867496858979,1.3587284428601403e-08,0.001899335232668566,0.0,0.0008481429801794754,1.4920490219112514e-05,0.9481216457960644,1.0,2
67,sce:YJL097W,4.112814373721726e-06,0.08394691374363841,0.0024481925622610035,0.0024481925622610035,0.0936132430622963,0.0936132430622963,1.8031224495738996e-11,0.001899335232668566,0.0,0.0011033198109149634,5.266179183805853e-07,0.9677996422182469,1.0,2
68,sce:YDL015C,1.4515832461933841e-07,0.07432740450118018,0.001225901732872582,0.001225901732872582,0.08142600235360416,0.08142600235360416,1.0878990511379304e-12,0.001899335232668566,0.0,0.0013029497307680555,1.858692298764957e-08,0.9552772808586762,1.0,2
69,sce:YLR372W,0.00330184195315814,0.11308944264562773,0.004891027779685818,0.004891934900912506,0.13669044367050118,0.13669044367050118,1.090435601385215e-05,0.004748338081671416,0.5,0.0010722436095397417,0.0004227372828955749,0.9695885509838998,1.0,2
70,sce:YIL160C,0.04475292229385623,0.13478401037230586,0.007303318106103431,0.007303549333281063,0.1744468468115167,0.1744468468115167,0.0020030356237540374,0.019943019943019943,0.46190476190476193,0.002652711324548527,0.005729572821484991,0.9516994633273703,1.0,2
71,sce:YPL028W,0.04446299007045079,0.1345774764918702,0.0012189457352925303,0.001219176962470161,0.17207267777068105,0.17207267777068105,0.001977163332434771,0.015194681861348529,0.7666666666666667,0.0016893085821989302,0.005692450427864831,0.962432915921288,1.0,2
72,sce:YDR402C,0.00047958075473848705,0.12366271635960926,0.0,0.0,0.14269957514259524,0.14269957514259524,2.2987361417036973e-07,0.000949667616334283,0.0,0.00031259087909980853,6.137760088747418e-05,0.9928443649373881,1.0,2
73,sce:YGL205W,0.003560274599776287,0.11173697348421692,1.805451742080386e-05,1.805451742080386e-05,0.13391605756278172,0.13391605756278172,1.2678376080440476e-05,0.007597340930674264,0.2857142857142857,0.0015263751429087401,0.00045582896767766817,0.9552772808586762,1.0,2
74,sce:YML126C,0.04434102680823475,0.13557465445908382,0.030705583586949386,0.03070581481412702,0.17271483396839274,0.17271483396839274,0.0019663300659175423,0.015194681861348529,0.75,0.0018089257386966842,0.005676834424311322,0.9660107334525939,1.0,2
75,sce:YLR056W,1.086345919641515e-15,0.003391670058336725,1.0832710452482317e-05,1.0832710452482317e-05,0.003798670465337132,0.003798670465337132,1.7346533092970969e-12,0.002849002849002849,0.3333333333333333,0.0018043578137727024,1.253825879823554e-43,0.9713774597495528,0.007352941176470588,2
76,sce:YMR202W,1.0501394717740465e-15,0.002967711301044634,7.221806968321544e-06,7.221806968321544e-06,0.0036403925292814183,0.0036403925292814183,1.7101406653542649e-12,0.002849002849002849,0.3333333333333333,0.0018266764416771052,1.212269509873366e-43,0.9803220035778175,0.007352941176470588,2
77,sce:YMR015C,5.70289134530379e-16,0.0026379656009285638,7.221806968321544e-06,7.221806968321544e-06,0.003165558721114277,0.003165558721114277,1.1034285444295511e-12,0.001899335232668566,0.0,0.0013592736695640646,6.579028590776378e-44,0.9803220035778175,0.007352941176470588,2
78,sce:YGL012W,2.4446031603802506e-16,0.001826283877565929,0.0,0.0,0.0022950300728078504,0.0022950300728078504,7.622354878046594e-13,0.000949667616334283,0.0,0.0007684624563366025,2.8185436425261776e-44,0.9713774597495528,0.007352941176470588,2
79,sce:YNR019W,4.3190613343334275e-07,0.08156134951578241,0.0,0.0,0.0956387075066128,0.0956387075066128,7.50346148257901e-11,0.000949667616334283,0.0,0.0003262044910998592,1.7889359082495322e-09,0.9767441860465116,1.0,2
80,sce:YKR089C,6.385244497021769e-06,0.09333183970095059,0.0028704192499899683,0.0029128387744993206,0.12086761624691701,0.12086761624691701,1.4534522735096748e-08,0.017094017094017096,0.3333333333333333,0.0028370486579266862,5.0748398986954293e-08,0.9588550983899821,1.0,2
81,sce:YHR190W,2.3631208128018726e-10,0.06212879255701365,0.004246422497373068,0.004246422497373068,0.07239894487155792,0.07239894487155792,1.621915305536121e-11,0.005698005698005698,0.7333333333333333,0.0017548422994370797,2.7807604859053215e-11,0.9803220035778175,1.0,1
82,sce:YGR175C,2.2666079200646835e-11,0.05677867931121962,0.007301246844973081,0.007301246844973081,0.06442399341425212,0.06442399341425212,3.3756028745764136e-12,0.002849002849002849,0.3333333333333333,0.0011116214039884726,1.9629359064415238e-12,0.960644007155635,1.0,1
